Format Version,1.23,Take Name,Take 2025-12-17 06.35.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.35.01.503 PM,Capture Start Frame,10755390,Total Frames in Take,16256,Total Exported Frames,16256,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,ID,"1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
5297,44.142000,0.757772,0.155807,1.973310
5298,44.150000,0.758954,0.155713,1.972798
5299,44.158000,0.760006,0.155656,1.972104
5300,44.167000,0.760928,0.155593,1.971134
5301,44.175000,0.761715,0.155614,1.969817
5302,44.183000,0.762450,0.155619,1.968206
5303,44.192000,0.763456,0.155634,1.966331
5304,44.200000,0.764751,0.155534,1.964295
5305,44.208000,0.766196,0.155619,1.962231
5306,44.217000,0.767955,0.155583,1.960222
5307,44.225000,0.770072,0.155570,1.958241
5308,44.233000,0.772199,0.155700,1.956519
5309,44.242000,0.774160,0.155728,1.955223
5310,44.250000,0.776251,0.155776,1.954168
5311,44.258000,0.778110,0.155701,1.953417
5312,44.267000,0.779453,0.155659,1.952885
5313,44.275000,0.780616,0.155554,1.952307
5314,44.283000,0.781533,0.155508,1.951408
5315,44.292000,0.782197,0.155525,1.950385
5316,44.300000,0.782706,0.155503,1.949033
5317,44.308000,0.783394,0.155401,1.947341
5318,44.317000,0.784306,0.155381,1.945456
5319,44.325000,0.785456,0.155353,1.943443
5320,44.333000,0.786785,0.155400,1.941359
5321,44.342000,0.788390,0.155384,1.939286
5322,44.350000,0.790229,0.155489,1.937305
5323,44.358000,0.792225,0.155459,1.935625
5324,44.367000,0.794282,0.155432,1.934112
5325,44.375000,0.796259,0.155413,1.933011
5326,44.383000,0.798043,0.155515,1.932213
5327,44.392000,0.799610,0.155450,1.931442
5328,44.400000,0.800860,0.155395,1.930803
5329,44.408000,0.801827,0.155346,1.929909
5330,44.417000,0.802523,0.155330,1.928748
5331,44.425000,0.803094,0.155287,1.927398
5332,44.433000,0.803675,0.155267,1.925589
5333,44.442000,0.804465,0.155273,1.923642
5334,44.450000,0.805575,0.155320,1.921498
5335,44.458000,0.806874,0.155277,1.919324
5336,44.467000,0.808328,0.155281,1.916996
5337,44.475000,0.810087,0.155341,1.914985
5338,44.483000,0.811947,0.155303,1.913116
5339,44.492000,0.813894,0.155290,1.911407
5340,44.500000,0.815758,0.155321,1.910082
5341,44.508000,0.817521,0.155233,1.909046
5342,44.517000,0.818958,0.155182,1.908188
5343,44.525000,0.820018,0.155195,1.907394
5344,44.533000,0.820812,0.155171,1.906473
5345,44.542000,0.821414,0.155121,1.905278
5346,44.550000,0.821880,0.155032,1.903902
5347,44.558000,0.822310,0.154998,1.902142
5348,44.567000,0.822954,0.154962,1.900126
5349,44.575000,0.823727,0.155023,1.897873
5350,44.583000,0.824846,0.154984,1.895633
5351,44.592000,0.826233,0.154947,1.893287
5352,44.600000,0.827801,0.155020,1.891031
5353,44.608000,0.829693,0.155019,1.889040
5354,44.617000,0.831540,0.155060,1.887273
5355,44.625000,0.833315,0.154994,1.885726
5356,44.633000,0.835014,0.154992,1.884700
5357,44.642000,0.836417,0.154912,1.883675
5358,44.650000,0.837491,0.154819,1.882730
5359,44.658000,0.838189,0.154721,1.881687
5360,44.667000,0.838633,0.154684,1.880369
5361,44.675000,0.838818,0.154614,1.878867
5362,44.683000,0.838932,0.154527,1.876964
5363,44.692000,0.839187,0.154538,1.875016
5364,44.700000,0.839611,0.154733,1.872798
5365,44.708000,0.840452,0.154716,1.870494
5366,44.717000,0.841602,0.154710,1.868081
5367,44.725000,0.843005,0.154864,1.865694
5368,44.733000,0.844700,0.154844,1.863616
5369,44.742000,0.846392,0.154773,1.861839
5370,44.750000,0.848138,0.154812,1.860256
5371,44.758000,0.849727,0.154740,1.859087
5372,44.767000,0.851009,0.154726,1.858194
5373,44.775000,0.852000,0.154623,1.857333
5374,44.783000,0.852669,0.154583,1.856318
5375,44.792000,0.853151,0.154566,1.855146
5376,44.800000,0.853354,0.154464,1.853699
5377,44.808000,0.853541,0.154326,1.851882
5378,44.817000,0.853722,0.154405,1.849952
5379,44.825000,0.854210,0.154467,1.847644
5380,44.833000,0.854988,0.154501,1.845288
5381,44.842000,0.855869,0.154443,1.842736
5382,44.850000,0.857061,0.154471,1.840333
5383,44.858000,0.858549,0.154593,1.838089
5384,44.867000,0.860044,0.154616,1.836188
5385,44.875000,0.861600,0.154504,1.834548
5386,44.883000,0.863145,0.154605,1.833267
5387,44.892000,0.864463,0.154518,1.832255
5388,44.900000,0.865446,0.154501,1.831268
5389,44.908000,0.866095,0.154427,1.830327
5390,44.917000,0.866461,0.154355,1.829192
5391,44.925000,0.866788,0.154275,1.827743
5392,44.933000,0.866940,0.154313,1.825999
5393,44.942000,0.867104,0.154294,1.824028
5394,44.950000,0.867492,0.154265,1.821620
5395,44.958000,0.868211,0.154244,1.819244
5396,44.967000,0.869147,0.154285,1.816541
5397,44.975000,0.870107,0.154345,1.814112
5398,44.983000,0.871452,0.154327,1.811832
5399,44.992000,0.873094,0.154244,1.809776
5400,45.000000,0.874449,0.154339,1.808053
5401,45.008000,0.875856,0.154334,1.806676
5402,45.017000,0.877174,0.154291,1.805413
5403,45.025000,0.878054,0.154264,1.804364
5404,45.033000,0.878641,0.154174,1.803324
5405,45.042000,0.878954,0.154128,1.802019
5406,45.050000,0.879100,0.154019,1.800610
5407,45.058000,0.879201,0.153916,1.798815
5408,45.067000,0.879372,0.153924,1.796870
5409,45.075000,0.879549,0.154081,1.794810
5410,45.083000,0.879908,0.154175,1.792347
5411,45.092000,0.880650,0.154158,1.789879
5412,45.100000,0.881685,0.154167,1.787319
5413,45.108000,0.882936,0.154313,1.784846
5414,45.117000,0.884254,0.154199,1.782673
5415,45.125000,0.885574,0.154296,1.780804
5416,45.133000,0.886827,0.154329,1.779215
5417,45.142000,0.887991,0.154279,1.777946
5418,45.150000,0.888874,0.154193,1.776838
5419,45.158000,0.889423,0.154141,1.775670
5420,45.167000,0.889668,0.154089,1.774302
5421,45.175000,0.889737,0.154150,1.772816
5422,45.183000,0.889611,0.154157,1.771131
5423,45.192000,0.889395,0.154141,1.769103
5424,45.200000,0.889507,0.154122,1.766826
5425,45.208000,0.889846,0.154118,1.764391
5426,45.217000,0.890388,0.154237,1.761768
5427,45.225000,0.891105,0.154273,1.759187
5428,45.233000,0.892164,0.154265,1.756761
5429,45.242000,0.893483,0.154119,1.754457
5430,45.250000,0.894766,0.154264,1.752557
5431,45.258000,0.896007,0.154287,1.750982
5432,45.267000,0.897078,0.154291,1.749558
5433,45.275000,0.897902,0.154245,1.748302
5434,45.283000,0.898431,0.154111,1.747079
5435,45.292000,0.898554,0.154001,1.745816
5436,45.300000,0.898515,0.154025,1.744389
5437,45.308000,0.898164,0.154064,1.742731
5438,45.317000,0.897938,0.154093,1.740641
5439,45.325000,0.897805,0.154023,1.738397
5440,45.333000,0.898058,0.153977,1.735837
5441,45.342000,0.898520,0.154029,1.733125
5442,45.350000,0.899259,0.154136,1.730427
5443,45.358000,0.900306,0.154150,1.727896
5444,45.367000,0.901471,0.154035,1.725554
5445,45.375000,0.902656,0.154153,1.723671
5446,45.383000,0.903828,0.154271,1.722010
5447,45.392000,0.904878,0.154342,1.720664
5448,45.400000,0.905591,0.154299,1.719346
5449,45.408000,0.905982,0.154163,1.718159
5450,45.417000,0.906078,0.154048,1.716888
5451,45.425000,0.905872,0.154057,1.715558
5452,45.433000,0.905520,0.154090,1.713865
5453,45.442000,0.905130,0.154082,1.711910
5454,45.450000,0.904959,0.154099,1.709711
5455,45.458000,0.904896,0.154113,1.707191
5456,45.467000,0.905044,0.154137,1.704605
5457,45.475000,0.905438,0.154245,1.702000
5458,45.483000,0.906135,0.154218,1.699478
5459,45.492000,0.907095,0.154116,1.697050
5460,45.500000,0.908060,0.154143,1.694979
5461,45.508000,0.909046,0.154187,1.693195
5462,45.517000,0.909939,0.154296,1.691784
5463,45.525000,0.910620,0.154220,1.690482
5464,45.533000,0.910931,0.154076,1.689176
5465,45.542000,0.910998,0.154025,1.688081
5466,45.550000,0.910647,0.154064,1.686716
5467,45.558000,0.910114,0.154059,1.685153
5468,45.567000,0.909719,0.154061,1.683149
5469,45.575000,0.909204,0.153997,1.681009
5470,45.583000,0.908907,0.154004,1.678670
5471,45.592000,0.908942,0.154045,1.676147
5472,45.600000,0.909240,0.154114,1.673653
5473,45.608000,0.909661,0.154095,1.671223
5474,45.617000,0.910341,0.154038,1.669028
5475,45.625000,0.911177,0.154130,1.666939
5476,45.633000,0.911901,0.154210,1.665000
5477,45.642000,0.912511,0.154195,1.663449
5478,45.650000,0.913035,0.154184,1.662269
5479,45.658000,0.913157,0.154063,1.661143
5480,45.667000,0.913083,0.154010,1.660005
5481,45.675000,0.912825,0.154083,1.658625
5482,45.683000,0.912326,0.154124,1.657072
5483,45.692000,0.911581,0.154037,1.654991
5484,45.700000,0.910993,0.154052,1.652811
5485,45.708000,0.910515,0.153994,1.650288
5486,45.717000,0.910188,0.153953,1.647723
5487,45.725000,0.910156,0.154040,1.644929
5488,45.733000,0.910437,0.154179,1.642313
5489,45.742000,0.910965,0.154205,1.639902
5490,45.750000,0.911542,0.154184,1.637691
5491,45.758000,0.912123,0.154274,1.635782
5492,45.767000,0.912692,0.154368,1.634228
5493,45.775000,0.913227,0.154389,1.633034
5494,45.783000,0.913306,0.154330,1.631915
5495,45.792000,0.913132,0.154297,1.630836
5496,45.800000,0.912697,0.154276,1.629732
5497,45.808000,0.911992,0.154324,1.628415
5498,45.817000,0.911115,0.154305,1.626683
5499,45.825000,0.910434,0.154382,1.624644
5500,45.833000,0.909989,0.154337,1.622393
5501,45.842000,0.909665,0.154323,1.620008
5502,45.850000,0.909522,0.154396,1.617425
5503,45.858000,0.909710,0.154487,1.614971
5504,45.867000,0.910211,0.154561,1.612668
5505,45.875000,0.910907,0.154445,1.610651
5506,45.883000,0.911684,0.154499,1.608788
5507,45.892000,0.912467,0.154542,1.607397
5508,45.900000,0.913097,0.154589,1.606214
5509,45.908000,0.913319,0.154550,1.605140
5510,45.917000,0.913291,0.154523,1.604007
5511,45.925000,0.913029,0.154489,1.602798
5512,45.933000,0.912486,0.154466,1.601373
5513,45.942000,0.911930,0.154482,1.599498
5514,45.950000,0.911271,0.154411,1.597398
5515,45.958000,0.910925,0.154424,1.595024
5516,45.967000,0.910760,0.154487,1.592373
5517,45.975000,0.910908,0.154541,1.589581
5518,45.983000,0.911270,0.154547,1.586585
5519,45.992000,0.912022,0.154598,1.583674
5520,46.000000,0.912977,0.154580,1.580948
5521,46.008000,0.913762,0.154592,1.578709
5522,46.017000,0.914593,0.154562,1.576627
5523,46.025000,0.915540,0.154542,1.574791
5524,46.033000,0.916025,0.154493,1.573216
5525,46.042000,0.916232,0.154459,1.571663
5526,46.050000,0.916154,0.154450,1.570042
5527,46.058000,0.915905,0.154420,1.568074
5528,46.067000,0.915508,0.154447,1.565938
5529,46.075000,0.915195,0.154449,1.563401
5530,46.083000,0.915086,0.154471,1.560731
5531,46.092000,0.915026,0.154401,1.557888
5532,46.100000,0.915178,0.154459,1.554831
5533,46.108000,0.915669,0.154479,1.551690
5534,46.117000,0.916376,0.154420,1.548731
5535,46.125000,0.917230,0.154409,1.545907
5536,46.133000,0.918218,0.154384,1.543223
5537,46.142000,0.919362,0.154448,1.541061
5538,46.150000,0.920305,0.154471,1.539195
5539,46.158000,0.920869,0.154509,1.537392
5540,46.167000,0.921209,0.154567,1.535657
5541,46.175000,0.921355,0.154472,1.533821
5542,46.183000,0.921223,0.154557,1.531665
5543,46.192000,0.920983,0.154437,1.528997
5544,46.200000,0.920790,0.154364,1.525924
5545,46.208000,0.920861,0.154277,1.522556
5546,46.217000,0.921182,0.154200,1.519066
5547,46.225000,0.921384,0.154276,1.515618
5548,46.233000,0.921991,0.154518,1.512340
5549,46.242000,0.922988,0.154567,1.508955
5550,46.250000,0.924194,0.154412,1.505606
5551,46.258000,0.925447,0.154590,1.502843
5552,46.267000,0.926524,0.154633,1.500441
5553,46.275000,0.927484,0.154650,1.498148
5554,46.283000,0.928403,0.154610,1.495975
5555,46.292000,0.928912,0.154664,1.493962
5556,46.300000,0.929089,0.154588,1.491934
5557,46.308000,0.929065,0.154549,1.489701
5558,46.317000,0.928878,0.154518,1.487065
5559,46.325000,0.928495,0.154622,1.484174
5560,46.333000,0.928320,0.154608,1.481181
5561,46.342000,0.928435,0.154675,1.477868
5562,46.350000,0.928806,0.154675,1.474344
5563,46.358000,0.929361,0.154726,1.470848
5564,46.367000,0.930240,0.154759,1.467652
5565,46.375000,0.931376,0.154867,1.464499
5566,46.383000,0.932530,0.154861,1.461679
5567,46.392000,0.933694,0.154822,1.459288
5568,46.400000,0.934915,0.154874,1.457101
5569,46.408000,0.935669,0.154910,1.455219
5570,46.417000,0.936051,0.154890,1.453178
5571,46.425000,0.936159,0.154737,1.451251
5572,46.433000,0.936084,0.154792,1.449016
5573,46.442000,0.935809,0.154778,1.446496
5574,46.450000,0.935572,0.154718,1.443645
5575,46.458000,0.935371,0.154693,1.440621
5576,46.467000,0.935491,0.154786,1.437401
5577,46.475000,0.935759,0.154816,1.434000
5578,46.483000,0.936325,0.154860,1.430627
5579,46.492000,0.937172,0.154958,1.427312
5580,46.500000,0.938305,0.155004,1.424062
5581,46.508000,0.939348,0.155049,1.421305
5582,46.517000,0.940488,0.155125,1.418857
5583,46.525000,0.941596,0.155091,1.416780
5584,46.533000,0.942266,0.155021,1.414688
5585,46.542000,0.942751,0.155054,1.412796
5586,46.550000,0.942847,0.155092,1.410766
5587,46.558000,0.942757,0.155109,1.408531
5588,46.567000,0.942492,0.154983,1.406095
5589,46.575000,0.942053,0.154899,1.403432
5590,46.583000,0.941798,0.154831,1.400543
5591,46.592000,0.942050,0.154956,1.397240
5592,46.600000,0.942445,0.155088,1.393626
5593,46.608000,0.943076,0.155267,1.390193
5594,46.617000,0.944073,0.155303,1.386898
5595,46.625000,0.945171,0.155159,1.383788
5596,46.633000,0.946261,0.155228,1.381048
5597,46.642000,0.947389,0.155302,1.378422
5598,46.650000,0.948447,0.155295,1.376160
5599,46.658000,0.949247,0.155255,1.374205
5600,46.667000,0.949775,0.155133,1.372349
5601,46.675000,0.950030,0.154967,1.370563
5602,46.683000,0.950153,0.154871,1.368620
5603,46.692000,0.949780,0.154930,1.366125
5604,46.700000,0.949512,0.155031,1.363137
5605,46.708000,0.949478,0.155217,1.360077
5606,46.717000,0.949411,0.155241,1.356854
5607,46.725000,0.949678,0.155225,1.353732
5608,46.733000,0.950273,0.155220,1.350281
5609,46.742000,0.951078,0.155300,1.346961
5610,46.750000,0.952096,0.155466,1.343900
5611,46.758000,0.953341,0.155491,1.341045
5612,46.767000,0.954374,0.155397,1.338613
5613,46.775000,0.955480,0.155371,1.336550
5614,46.783000,0.956307,0.155489,1.334532
5615,46.792000,0.956748,0.155436,1.332521
5616,46.800000,0.956853,0.155343,1.330478
5617,46.808000,0.956792,0.155350,1.328212
5618,46.817000,0.956503,0.155309,1.325811
5619,46.825000,0.956236,0.155412,1.322936
5620,46.833000,0.956063,0.155423,1.319818
5621,46.842000,0.956017,0.155462,1.316664
5622,46.850000,0.956290,0.155479,1.313327
5623,46.858000,0.956811,0.155581,1.309811
5624,46.867000,0.957728,0.155640,1.306579
5625,46.875000,0.958897,0.155538,1.303334
5626,46.883000,0.959940,0.155672,1.300492
5627,46.892000,0.961080,0.155688,1.298066
5628,46.900000,0.962266,0.155675,1.295735
5629,46.908000,0.962960,0.155635,1.293729
5630,46.917000,0.963444,0.155556,1.291744
5631,46.925000,0.963695,0.155557,1.289698
5632,46.933000,0.963693,0.155560,1.287563
5633,46.942000,0.963381,0.155486,1.285014
5634,46.950000,0.963084,0.155555,1.282237
5635,46.958000,0.962889,0.155534,1.279218
5636,46.967000,0.962840,0.155520,1.275928
5637,46.975000,0.963151,0.155670,1.272492
5638,46.983000,0.963610,0.155646,1.269079
5639,46.992000,0.964409,0.155583,1.265850
5640,47.000000,0.965352,0.155715,1.262694
5641,47.008000,0.966484,0.155699,1.259924
5642,47.017000,0.967750,0.155782,1.257409
5643,47.025000,0.968836,0.155831,1.255240
5644,47.033000,0.969534,0.155769,1.253013
5645,47.042000,0.969900,0.155690,1.250898
5646,47.050000,0.970043,0.155607,1.248671
5647,47.058000,0.969972,0.155592,1.246335
5648,47.067000,0.969848,0.155643,1.243781
5649,47.075000,0.969899,0.155817,1.241248
5650,47.083000,0.969873,0.155970,1.238200
5651,47.092000,0.969975,0.155929,1.234608
5652,47.100000,0.970506,0.155973,1.231197
5653,47.108000,0.971109,0.156063,1.227577
5654,47.117000,0.971933,0.156051,1.224012
5655,47.125000,0.973087,0.156183,1.220548
5656,47.133000,0.974226,0.156250,1.217515
5657,47.142000,0.975617,0.156157,1.214684
5658,47.150000,0.977014,0.156043,1.212133
5659,47.158000,0.977671,0.156101,1.209822
5660,47.167000,0.978262,0.156206,1.207735
5661,47.175000,0.978639,0.156226,1.205440
5662,47.183000,0.978716,0.156212,1.202885
5663,47.192000,0.978322,0.156123,1.200274
5664,47.200000,0.978156,0.156191,1.197293
5665,47.208000,0.978075,0.156180,1.194071
5666,47.217000,0.978227,0.156234,1.190457
5667,47.225000,0.978615,0.156283,1.186837
5668,47.233000,0.979156,0.156318,1.183229
5669,47.242000,0.980181,0.156320,1.179623
5670,47.250000,0.981246,0.156306,1.176317
5671,47.258000,0.982489,0.156430,1.173207
5672,47.267000,0.983632,0.156477,1.170448
5673,47.275000,0.984828,0.156409,1.168073
5674,47.283000,0.985627,0.156350,1.165878
5675,47.292000,0.986146,0.156287,1.163561
5676,47.300000,0.986398,0.156318,1.161352
5677,47.308000,0.986425,0.156311,1.158937
5678,47.317000,0.986322,0.156298,1.156238
5679,47.325000,0.986184,0.156323,1.153286
5680,47.333000,0.986177,0.156290,1.150208
5681,47.342000,0.986323,0.156401,1.146813
5682,47.350000,0.986652,0.156468,1.143271
5683,47.358000,0.987269,0.156472,1.139659
5684,47.367000,0.988292,0.156559,1.136199
5685,47.375000,0.989402,0.156518,1.132774
5686,47.383000,0.990649,0.156568,1.129760
5687,47.392000,0.992020,0.156583,1.127002
5688,47.400000,0.993214,0.156525,1.124572
5689,47.408000,0.994073,0.156555,1.122360
5690,47.417000,0.994660,0.156527,1.120264
5691,47.425000,0.994936,0.156466,1.118014
5692,47.433000,0.994956,0.156434,1.115622
5693,47.442000,0.994830,0.156449,1.112919
5694,47.450000,0.994586,0.156444,1.109887
5695,47.458000,0.994550,0.156435,1.106711
5696,47.467000,0.994714,0.156447,1.103295
5697,47.475000,0.995205,0.156571,1.099656
5698,47.483000,0.996109,0.156673,1.095885
5699,47.492000,0.997409,0.156719,1.091949
5700,47.500000,0.998533,0.156854,1.088565
5701,47.508000,1.000033,0.156816,1.085473
5702,47.517000,1.001425,0.156706,1.082814
5703,47.525000,1.002458,0.156707,1.080501
5704,47.533000,1.003460,0.156758,1.078196
5705,47.542000,1.004021,0.156689,1.075930
5706,47.550000,1.004260,0.156661,1.073717
5707,47.558000,1.004344,0.156641,1.071502
5708,47.567000,1.004284,0.156554,1.068849
5709,47.575000,1.004148,0.156559,1.066033
5710,47.583000,1.004204,0.156436,1.063023
5711,47.592000,1.004401,0.156381,1.059703
5712,47.600000,1.004788,0.156588,1.056175
5713,47.608000,1.005383,0.156709,1.052484
5714,47.617000,1.006300,0.156767,1.048989
5715,47.625000,1.007306,0.156667,1.045664
5716,47.633000,1.008411,0.156680,1.042848
5717,47.642000,1.009831,0.156736,1.040158
5718,47.650000,1.010903,0.156810,1.037763
5719,47.658000,1.011832,0.156746,1.035511
5720,47.667000,1.012526,0.156688,1.033436
5721,47.675000,1.012760,0.156588,1.031389
5722,47.683000,1.012833,0.156524,1.028956
5723,47.692000,1.012614,0.156598,1.026274
5724,47.700000,1.012466,0.156669,1.023253
5725,47.708000,1.012334,0.156723,1.020019
5726,47.717000,1.012423,0.156712,1.016763
5727,47.725000,1.012723,0.156685,1.013184
5728,47.733000,1.013343,0.156905,1.009434
5729,47.742000,1.014215,0.156938,1.005815
5730,47.750000,1.015330,0.156948,1.002360
5731,47.758000,1.016663,0.156945,0.999217
5732,47.767000,1.017948,0.157006,0.996220
5733,47.775000,1.019201,0.156916,0.993615
5734,47.783000,1.020114,0.156913,0.991136
5735,47.792000,1.020771,0.156946,0.988688
5736,47.800000,1.021195,0.156854,0.986065
5737,47.808000,1.021371,0.156879,0.983453
5738,47.817000,1.021330,0.156754,0.980378
5739,47.825000,1.021245,0.156878,0.977009
5740,47.833000,1.021274,0.156873,0.973307
5741,47.842000,1.021538,0.156898,0.969264
5742,47.850000,1.021907,0.156807,0.964981
5743,47.858000,1.022563,0.156813,0.960746
5744,47.867000,1.023594,0.156825,0.956650
5745,47.875000,1.024791,0.156807,0.952652
5746,47.883000,1.026147,0.156900,0.948946
5747,47.892000,1.027688,0.156957,0.945621
5748,47.900000,1.029048,0.156952,0.942714
